commit_url,patch_hash,vul_hash,related_files,CWE
https://github.com/libusb/libusb/commit/76b0677b14beda38ca4e553dec7818bf79152b48,76b0677b14beda38ca4e553dec7818bf79152b48,81ce8be59b608622b8f383022572ff947b12540d,libusb/os/windows_usbdk.c,CWE119
https://github.com/libusb/libusb/commit/34582d44ac0f1382be4021eb634ade10badaf62d,34582d44ac0f1382be4021eb634ade10badaf62d,d981c216327a227665b58ed9d33da5f391c58724,libusb/os/windows_usb.c,CWE119
https://github.com/libusb/libusb/commit/e5ec22e6ad951f99c1b576417480b8e598a84ad0,e5ec22e6ad951f99c1b576417480b8e598a84ad0,bb172b4356c1ace9aa2d2eb4b805f90ae6678de3,libusb/os/linux_udev.c,CWE457
https://github.com/libusb/libusb/commit/aa6ec9d92e9109510650d121db7cc7bee76638a0,aa6ec9d92e9109510650d121db7cc7bee76638a0,fa3f91e7c4c73fd233104cf3cad4890dd6121043,libusb/os/windows_winusb.c,CWE476
https://github.com/libusb/libusb/commit/43ae426488e4d049fc55b08ad3f70cc249d0f98f,43ae426488e4d049fc55b08ad3f70cc249d0f98f,4b94eeddadf46cd046acef4e36969d97ab4bb31a,libusb/os/poll_windows.c,CWE476
https://github.com/libusb/libusb/commit/8e03a6586c54626fe8e62016258f7238f1872978,8e03a6586c54626fe8e62016258f7238f1872978,8551e4a7a27c1aafac3138d0fb23821bfe3bf180,libusb/os/windows_usbdk.c,CWE476
https://github.com/libusb/libusb/commit/fef88bf2b91ee4d7cfcc9d3b799a2996ecfe0d2c,fef88bf2b91ee4d7cfcc9d3b799a2996ecfe0d2c,4f9d58564ed8ee81afc3884fa35a57b16e9bacca,libusb/os/darwin_usb.c,CWE476
https://github.com/libusb/libusb/commit/96b89f90d3ae794f66245e95296a007a1c6e71cd,96b89f90d3ae794f66245e95296a007a1c6e71cd,0b3d4c68d87a4ffda2a4e0ff86983f69599048ce,libusb/os/wince_usb.c,CWE476
https://github.com/libusb/libusb/commit/d7e763e277db4ecafa66f20684ab751e680b0557,d7e763e277db4ecafa66f20684ab751e680b0557,8af0e460e1640f63b04d2a5db949dc88d890dff0,libusb/os/linux_usbfs.c,CWE476
https://github.com/libusb/libusb/commit/66d058150d9844a8556c37de6b5603c9e18a0330,66d058150d9844a8556c37de6b5603c9e18a0330,a0e773812b8aa07ad57fc092a7a4f406366f5272,libusb/hotplug.c,CWE416
https://github.com/libusb/libusb/commit/11335a2620a39a403b17a7809735712ec7a64a2c,11335a2620a39a403b17a7809735712ec7a64a2c,f0fb99aeb93f45d2846f8884a348e90438d13ef8,libusb/core.c,CWE416
https://github.com/curl/curl/commit/25a25f45ae55aae510a6de1b5bbcfa7547f5db6c,25a25f45ae55aae510a6de1b5bbcfa7547f5db6c,4ba275a46a67b22f9d1f2af19f2123f5126d5b4e,lib/http2.c,CWE125
https://github.com/curl/curl/commit/fa3dbb9a147488a2943bda809c66fc497efe06cb,fa3dbb9a147488a2943bda809c66fc497efe06cb,2a6dbb8155d3e96640d74f56a3be5cd557c33769,lib/http2.c,CWE125
https://github.com/curl/curl/commit/0ddc678927eaa127efc457535858c19e791a5339,0ddc678927eaa127efc457535858c19e791a5339,51f0b798fa572496c56db62dc3970e4ea0b2760c,lib/formdata.c,CWE125
https://github.com/curl/curl/commit/4d9279cb3b88e243d304fa9687fcc1cb146a1dcc,4d9279cb3b88e243d304fa9687fcc1cb146a1dcc,640e49976f34d766124cb6988dc4849c4acab6d0,ares/bitncmp.c,CWE125
https://github.com/curl/curl/commit/78ed3abe11de0d8fe465dee6d1de0c1b973f4409,78ed3abe11de0d8fe465dee6d1de0c1b973f4409,fd5ab4358f09fafc83fc82ffd88c2c0b1c534c15,lib/easy.c,CWE122
https://github.com/curl/curl/commit/f44cf7914ffc218a9d4af48dbe28b22f3273b63e,f44cf7914ffc218a9d4af48dbe28b22f3273b63e,21a7a96c9030c0ac69a5af3c5bbc70f4b251877a,lib/ssh.c,CWE690
https://github.com/curl/curl/commit/e582cd16ff7fc5b7ade202a1d5a348513b08ddd3,e582cd16ff7fc5b7ade202a1d5a348513b08ddd3,1514977bcde37c59f863a0f40c7d9f66d9e33370,lib/security.c,CWE690
https://github.com/curl/curl/commit/876047d1c34488b8492ca73cdbd22c01cffea9f9,876047d1c34488b8492ca73cdbd22c01cffea9f9,5895b71b0e2749a6d8633f0698304bfd599bf531,lib/vssh/libssh2.c,CWE401
https://github.com/curl/curl/commit/d38458d823078355f524c1391931d0a6d77c89a4,d38458d823078355f524c1391931d0a6d77c89a4,bef0acaf212a71c782e0b8e8e6c772cc46040356,lib/vtls/rustls.c,CWE401
https://github.com/curl/curl/commit/4abf2b9699840627e942846c51e564a58aacb52a,4abf2b9699840627e942846c51e564a58aacb52a,6354b35dfe0e1e38fa1db2ccdb244e1bf381c474,lib/vquic/curl_osslq.c,CWE401
https://github.com/curl/curl/commit/266baf2d345b5685678b433b8fcc9b427df7e419,266baf2d345b5685678b433b8fcc9b427df7e419,4d96873a4d50b3c16c280307dee91be01f1fdc0b,lib/ws.c,CWE401
https://github.com/curl/curl/commit/7860f575fe9e527ced66b31ec076914bbadd64a4,7860f575fe9e527ced66b31ec076914bbadd64a4,3b8db84c1b00e6bd054dca05a4cbdab51b524803,lib/dllmain.c,CWE401
https://github.com/curl/curl/commit/a15342ddc02b3b13a3249683bf6feb6f37990981,a15342ddc02b3b13a3249683bf6feb6f37990981,b62454a875d70f93ab5347c050903596feb45a23,lib/vtls/wolfssl.c,CWE401
https://github.com/curl/curl/commit/8b1d2298358e83cd2a3403ab26b99b2646efe137,8b1d2298358e83cd2a3403ab26b99b2646efe137,35380273b9311cf0741e386284310fa7ca4d005e,lib/vtls/mbedtls.c,CWE401
https://github.com/curl/curl/commit/82ba603da44b9f066d07a074b3e73b08d0ce98b0,82ba603da44b9f066d07a074b3e73b08d0ce98b0,36662c38604c80e27f2528dfc3973abf7127f201,"lib/content_encoding.c,lib/setopt.c",CWE401
https://github.com/curl/curl/commit/526779a7ee568c1278c81680fe322398ebe87a63,526779a7ee568c1278c81680fe322398ebe87a63,3afbe0603d8a8d39d0bb20eec7bf3e5a62c36942,lib/openldap.c,CWE401
https://github.com/curl/curl/commit/93885cf3a8d4eb3e98cde8e73a56dda87c8dd69c,93885cf3a8d4eb3e98cde8e73a56dda87c8dd69c,a7f8d04ee02ea3feda590810de97ecb164c5256a,src/tool_operate.c,CWE401
https://github.com/curl/curl/commit/e854166472cc6a32be0e9d486bf8cc76ce52fb61,e854166472cc6a32be0e9d486bf8cc76ce52fb61,c61dd5fed23525726270044f3baae2e767d87bcf,lib/c-hyper.c,CWE401
https://github.com/curl/curl/commit/c61dd5fed23525726270044f3baae2e767d87bcf,c61dd5fed23525726270044f3baae2e767d87bcf,7e371dc9944790f18c55e12c8797fb6ba012cfc3,lib/c-hyper.c,CWE401
https://github.com/curl/curl/commit/139ecfb869f3ea115601d75aa1ba211aa6f13de4,139ecfb869f3ea115601d75aa1ba211aa6f13de4,c17bf311f1f28f0c22e38af335fd20cb2f0ab3c6,src/tool_operate.c,CWE401
https://github.com/curl/curl/commit/c17bf311f1f28f0c22e38af335fd20cb2f0ab3c6,c17bf311f1f28f0c22e38af335fd20cb2f0ab3c6,ddb179586f68c00c6c0d9ae69aae9dc2abee2bc9,src/var.c,CWE401
https://github.com/curl/curl/commit/a4a5e438ae533c9af5e97457ae424c9189545105,a4a5e438ae533c9af5e97457ae424c9189545105,fdfc2bb6becbc65fda04f2af471ac467bae0b043,lib/vtls/vtls.c,CWE401
https://github.com/curl/curl/commit/6e241bbf1dd7bce1ffc2ec65ff48205769a6b95f,6e241bbf1dd7bce1ffc2ec65ff48205769a6b95f,6fa89fa893cb8d10b0e4c6c77f88f9bf5d9d4411,lib/vauth/digest.c,CWE401
https://github.com/curl/curl/commit/cd29c1651e79bf1d1f5a3c8926cdf2fcf829c94e,cd29c1651e79bf1d1f5a3c8926cdf2fcf829c94e,fa25dab7fd73aeb39bbab0c5ea7c7471100b1be4,lib/vquic/ngtcp2.c,CWE401
https://github.com/curl/curl/commit/90e74206b98180b7a185d83d6d20071190e2df59,90e74206b98180b7a185d83d6d20071190e2df59,f5ee9cf5baaaeace5a05475553ea8142d9eca123,lib/vtls/schannel.c,CWE401
https://github.com/curl/curl/commit/2b99f5e02c3b177375e6641d9a829e39a11431b3,2b99f5e02c3b177375e6641d9a829e39a11431b3,4fb5a643c8babd6b42776642c111c8a7a38b0e32,"src/tool_getparam.c,src/tool_helpers.c",CWE401
https://github.com/curl/curl/commit/62be0960858f18798f5f2bf662cbfd9ae3948eb4,62be0960858f18798f5f2bf662cbfd9ae3948eb4,47386775ed53c0c4258ea9ec15d3499bb93a887f,lib/hostip.c,CWE401
https://github.com/curl/curl/commit/7645324072c2f052fa662aded6f26821141ecda1,7645324072c2f052fa662aded6f26821141ecda1,7d7a0a8b09fe55f17f75f02f79a5ac20ace46a5e,lib/vssh/libssh2.c,CWE401
https://github.com/curl/curl/commit/8ed71fc4f7116288da75ed85e21fe8c53f4cdfb2,8ed71fc4f7116288da75ed85e21fe8c53f4cdfb2,d1f40078c13e85c56332dcb7f908fe2a7b65eb22,lib/ftp.c,CWE401
https://github.com/curl/curl/commit/d25c479e8405dd255276a3345c8b1ae11d9419e1,d25c479e8405dd255276a3345c8b1ae11d9419e1,e06fa7462ac258cf6096a0c909310bf23cf7c1eb,lib/url.c,CWE401
https://github.com/curl/curl/commit/bc928be02cd52797455d1612ed0755eb60ce4a31,bc928be02cd52797455d1612ed0755eb60ce4a31,f248a1306596d54af89b90dc928c13182d1b9960,lib/vtls/wolfssl.c,CWE401
https://github.com/curl/curl/commit/f248a1306596d54af89b90dc928c13182d1b9960,f248a1306596d54af89b90dc928c13182d1b9960,568190f493b140e08bfab97271038f924f4ce412,lib/url.c,CWE401
https://github.com/curl/curl/commit/8bcb23593eac83501b6fa5b2bcae18ce011103c7,8bcb23593eac83501b6fa5b2bcae18ce011103c7,95d30409becbcc45bba2488fdc9cceef9b32a2a5,lib/vtls/gtls.c,CWE401
https://github.com/curl/curl/commit/01e2679b4972e4cd15290d0e1b05cd0988cb5b5e,01e2679b4972e4cd15290d0e1b05cd0988cb5b5e,99119fc8a329c131c8c19ab4d9f3e8848e6a22c1,lib/vtls/schannel.c,CWE401
https://github.com/curl/curl/commit/f54b6c4bc2f745fa32014819788c90126121729e,f54b6c4bc2f745fa32014819788c90126121729e,2a41e236716da4c41ebc1132bd36d9273bd0321f,src/tool_getparam.c,CWE401
https://github.com/curl/curl/commit/a3e972313b92413cc4876bfc60c066d0916e74a9,a3e972313b92413cc4876bfc60c066d0916e74a9,7370b4e39f1390e701f5b68d910c619151daf72b,src/tool_cfgable.c,CWE401
https://github.com/curl/curl/commit/81ade13c373c9569074e6f881fe9348123a7ed7c,81ade13c373c9569074e6f881fe9348123a7ed7c,9d5893105d554d1792a7cec42038529778ab5e35,lib/smtp.c,CWE401
https://github.com/curl/curl/commit/271ec6b9b6276499b9e45083611e1d08d951b59a,271ec6b9b6276499b9e45083611e1d08d951b59a,291ed52122619c502432e00a5115057f51d21e6a,src/tool_operate.c,CWE401
https://github.com/curl/curl/commit/70a654151515a3cd17b47884154b34a857e81db9,70a654151515a3cd17b47884154b34a857e81db9,4940bb85689bbe91df277cce864e2b59b4f5cadb,src/tool_operate.c,CWE401
https://github.com/curl/curl/commit/dc4900eea7317c67116fd5e6cd31863775da88ed,dc4900eea7317c67116fd5e6cd31863775da88ed,5a1b0f4c5bcc9c5266b28ecc06e6bd7217276a85,src/tool_operhlp.c,CWE401
https://github.com/curl/curl/commit/0cbd6f8df72cb425e431312d91250d86df83b60b,0cbd6f8df72cb425e431312d91250d86df83b60b,32cc5ca7ad328e4b007c113b8028a57f9cef4ac0,lib/url.c,CWE401
https://github.com/curl/curl/commit/1ca91bcdb588dc6c25d345f2411fdba314433732,1ca91bcdb588dc6c25d345f2411fdba314433732,83b4cfacba3de18b58070eeb1fabf3feca60ca69,"src/tool_metalink.c,src/tool_operate.c",CWE401
https://github.com/curl/curl/commit/982a897b4bc22fa49da2501af8242e8c8ce1792c,982a897b4bc22fa49da2501af8242e8c8ce1792c,0b9fadf81fae1adaefa925c49c8655bc40971168,lib/vtls/cyassl.c,CWE401
https://github.com/curl/curl/commit/4b4062aaebb8c945a4b29587229a98946c9edaa3,4b4062aaebb8c945a4b29587229a98946c9edaa3,3997510eed6f986cef5898cf7d4485e7acfa3a14,lib/gopher.c,CWE401
https://github.com/curl/curl/commit/d506df860fb239bfa2f0d5f3e407eff1fef87f94,d506df860fb239bfa2f0d5f3e407eff1fef87f94,027d66e5f1b6946257ecf3bca2d4983579e461cf,lib/doh.c,CWE401
https://github.com/curl/curl/commit/650281ed5ba335d16a932ccba53665551197880f,650281ed5ba335d16a932ccba53665551197880f,8e2549b86c4022cdad272c265a66c88f06fc3560,src/tool_getparam.c,CWE401
https://github.com/curl/curl/commit/2dfc0dd6b59db0816821508418addcf62863c84c,2dfc0dd6b59db0816821508418addcf62863c84c,2b3351b8e392cc0bd3d47536f54b6862c9f3dd86,lib/multi.c,CWE401
https://github.com/curl/curl/commit/ef695fc30144c8b92700c0161cdafd141c70ae60,ef695fc30144c8b92700c0161cdafd141c70ae60,e2dd435d473cdc97785df95d032276fafb4b7746,lib/transfer.c,CWE401
https://github.com/curl/curl/commit/ed7830061e2e2d4ec3b0867157995805b066cf8d,ed7830061e2e2d4ec3b0867157995805b066cf8d,23524bf85b887adbc513bc015c9530355967bc04,lib/vtls/darwinssl.c,CWE401
https://github.com/curl/curl/commit/130c53b632ca63f48b01bc048eda20c7512efd5c,130c53b632ca63f48b01bc048eda20c7512efd5c,0d717a3106e352a5339508bf6b24b87984bd8a82,lib/http2.c,CWE401
https://github.com/curl/curl/commit/3c5ee47fc206036283bdbcbe4588464bc9a7a5ae,3c5ee47fc206036283bdbcbe4588464bc9a7a5ae,a9882b90f82b4bac7b8eff617782a1b59c035a8a,lib/krb5.c,CWE401
https://github.com/curl/curl/commit/60ed8d72760b911ff8f56e02acc083f79b567af6,60ed8d72760b911ff8f56e02acc083f79b567af6,66b3c186fa9a06d313501c80f02e7125acb78c3d,lib/curl_ntlm_wb.c,CWE401
https://github.com/curl/curl/commit/09e401e01bf943026a1abf9b93582c2015c4e338,09e401e01bf943026a1abf9b93582c2015c4e338,fe60cbfbbfc2aa5a2bd46165a7304e3031041fd0,lib/smb.c,CWE401
https://github.com/curl/curl/commit/10d8f3f1344b958a9bea3b3d9f607bc624bce410,10d8f3f1344b958a9bea3b3d9f607bc624bce410,a7091ba75d820612ec260da805e9148397eddfcd,lib/vtls/cyassl.c,CWE401
https://github.com/curl/curl/commit/a7091ba75d820612ec260da805e9148397eddfcd,a7091ba75d820612ec260da805e9148397eddfcd,d0d48b42763ec8649196fbf7648ad9de0127dc27,lib/url.c,CWE401
https://github.com/curl/curl/commit/6d3c9c8ab4754ea21622d65f11df403bbaf46e2d,6d3c9c8ab4754ea21622d65f11df403bbaf46e2d,899630021153b2a26a43008cccc6620b6c3f9bbf,lib/http2.c,CWE401
https://github.com/curl/curl/commit/9e4ad1e2af22f00eeca533b745b67956f57319cb,9e4ad1e2af22f00eeca533b745b67956f57319cb,ca9c93e3e19f971030ec1da70c9e318ce493bffd,lib/vtls/openssl.c,CWE401
https://github.com/curl/curl/commit/129390a518c41739364081c8966a718f2ac347a4,129390a518c41739364081c8966a718f2ac347a4,272613df020c29a445738856dda29a9803b9bedb,lib/vtls/openssl.c,CWE401
https://github.com/curl/curl/commit/f009bbe1f625b19236dc2ed57726b2f0f39a27c4,f009bbe1f625b19236dc2ed57726b2f0f39a27c4,4acc9d3d1a6774f4c00079bdba0fafc51afcbd6a,"lib/easy.c,lib/url.c",CWE401
https://github.com/curl/curl/commit/8392a0cf612eaf045addc0b5d8da6d287be33907,8392a0cf612eaf045addc0b5d8da6d287be33907,cecffff561b4cb5707510cfbc0bc41fe0e5b346a,lib/cookie.c,CWE401
https://github.com/curl/curl/commit/20ea22ff735097a02721fcb5cd44433973af6190,20ea22ff735097a02721fcb5cd44433973af6190,49d75a4c15393d66e9f3e0ce289a610da4d6e5a9,lib/cookie.c,CWE401
https://github.com/curl/curl/commit/1e548f77847ac51a7054adef24825624fb73b219,1e548f77847ac51a7054adef24825624fb73b219,7f794a224e800b8b1bf3dfed353ceb825094b722,lib/smtp.c,CWE401
https://github.com/curl/curl/commit/3b51fa6285303cb5b01c4bd5be1a544a877475e6,3b51fa6285303cb5b01c4bd5be1a544a877475e6,57001ce3bb97455d799f0a2180b7bf1287ffd71a,lib/http.c,CWE401
https://github.com/curl/curl/commit/16c71fafb922177f586af791e1752a1bc4d9eae2,16c71fafb922177f586af791e1752a1bc4d9eae2,b9e22e9575d72b5bb5f5f8de79ca51af96b37b54,lib/tftp.c,CWE401
https://github.com/curl/curl/commit/6e0e152ce5cfe2b7b024726d48a011f81826ebde,6e0e152ce5cfe2b7b024726d48a011f81826ebde,783d434648a78e0f0879ceddbd45f76ee2a6f3a8,lib/url.c,CWE401
https://github.com/curl/curl/commit/0b11660234c4f9bbea7308402ad739dc3f153b08,0b11660234c4f9bbea7308402ad739dc3f153b08,61046e7bd59fc5f2ab2e7b1f0b89e2b5a90ae8c7,lib/vauth/spnego_gssapi.c,CWE401
https://github.com/curl/curl/commit/922f800603b76d3762fb335638de01524b562b60,922f800603b76d3762fb335638de01524b562b60,bec809cb2ee0136a911c1229d9a6f03c4904ed86,src/tool_getparam.c,CWE401
https://github.com/curl/curl/commit/f31760e63b4e9ef1eb25f8f211390f8239388515,f31760e63b4e9ef1eb25f8f211390f8239388515,e5491e0f9c876c84516f8a3bb7060a3c82e0a830,lib/ssh.c,CWE401
https://github.com/curl/curl/commit/12e7a8c3d609d6a6094a7db8fb8c0cc80d8f55f0,12e7a8c3d609d6a6094a7db8fb8c0cc80d8f55f0,584142892f7d5fb3100f3c0ef8e479d472b8c3c7,lib/url.c,CWE401
https://github.com/curl/curl/commit/da2af5c04dee9d0e16c02b468494f386ac69e837,da2af5c04dee9d0e16c02b468494f386ac69e837,7c145bb2a0a6c176ffdd65421a40026bcae07375,lib/vtls/openssl.c,CWE401
https://github.com/curl/curl/commit/fc347820a27c5e5ed1ccfe1c81c4c4eb2a59f9fe,fc347820a27c5e5ed1ccfe1c81c4c4eb2a59f9fe,9168e2470d5203661faa5500361b7eb493aa24dd,lib/vtls/mbedtls.c,CWE401
https://github.com/curl/curl/commit/ce9ba3ba1057725fe5f485de01294182841c2132,ce9ba3ba1057725fe5f485de01294182841c2132,c6ddb606d8a3fdbe89763f7299e7f43cf6581567,lib/url.c,CWE401
https://github.com/curl/curl/commit/7fe81ec298e09d542a268c70361ae2d1f0b29f79,7fe81ec298e09d542a268c70361ae2d1f0b29f79,a7e4348cf8d9e3ca4ef7020de4540a7257bc5b30,lib/http_proxy.c,CWE401
https://github.com/curl/curl/commit/46f906a1b0e987ff8a044595550ba2a0e3d6368c,46f906a1b0e987ff8a044595550ba2a0e3d6368c,1299df6868e48ffbec747670017f74d18b1bcc9a,lib/http_negotiate.c,CWE401
https://github.com/curl/curl/commit/de71e68000c8624ea13f90b136f8734dd0fb1bdc,de71e68000c8624ea13f90b136f8734dd0fb1bdc,fb0032a33e3c3705f45ea09a1a55ac0b1d4f0fd6,lib/vtls/openssl.c,CWE401
https://github.com/curl/curl/commit/d93215621f029b5048117496afdbba1b49e953a1,d93215621f029b5048117496afdbba1b49e953a1,4ba1569ad18f793be06d99a1098ab146b0247e1e,lib/vtls/openssl.c,CWE401
https://github.com/curl/curl/commit/0796a993171f627d546c42a8fb28e906528cc688,0796a993171f627d546c42a8fb28e906528cc688,2497c42172307485fb60100474b68c1620041df5,lib/vauth/spnego_sspi.c,CWE401
https://github.com/curl/curl/commit/608b11a91f4e994d26f99baf4dd0a7dff03578ab,608b11a91f4e994d26f99baf4dd0a7dff03578ab,d6604524ad24daf4581efbe0020da058d2b3af84,lib/system_win32.c,CWE401
https://github.com/curl/curl/commit/dcdd4be35213d4ba36e41ad92fe2ae4ddab1205d,dcdd4be35213d4ba36e41ad92fe2ae4ddab1205d,c6d3fa11e687808ea9f0047d591a39135a4b9f4e,lib/vauth/digest_sspi.c,CWE401
https://github.com/curl/curl/commit/3caaeffbe8ded4deaeb946d23631b04507bee408,3caaeffbe8ded4deaeb946d23631b04507bee408,3123dad89c2739fccce9404eb83819740d4f2d2f,lib/vtls/openssl.c,CWE401
https://github.com/curl/curl/commit/c2a809cd265c37e7bbef55e64d70114d2f0d7189,c2a809cd265c37e7bbef55e64d70114d2f0d7189,ae7d6b715448101caf99ea3555c7b7448711676e,lib/formdata.c,CWE401
https://github.com/curl/curl/commit/3fa220a6a5a3f3e9db89b04845ac5a8367445952,3fa220a6a5a3f3e9db89b04845ac5a8367445952,fe37695aa9a1fe06b9cd119ea6f48f4fb324c4b0,lib/curl_sasl.c,CWE401
https://github.com/curl/curl/commit/c62d7944cf75f402d45523e3e415e44e83f5d733,c62d7944cf75f402d45523e3e415e44e83f5d733,716302c2cd59f96ecd96f949db92576d204cabae,lib/vtls/mbedtls.c,CWE401
https://github.com/curl/curl/commit/742deff4dddde519e8928c7b13a66a51e83383f1,742deff4dddde519e8928c7b13a66a51e83383f1,20dcd195019a286b97e48ad7491e234dfee99ae1,lib/curl_sasl_sspi.c,CWE401
https://github.com/curl/curl/commit/077fd8f1fa873337b99845805273e11cf968b498,077fd8f1fa873337b99845805273e11cf968b498,b6baa108fac4d5c251fd4951867444d7cb92fe96,lib/curl_sasl_sspi.c,CWE401
https://github.com/curl/curl/commit/729b92afbe4a350ee725a5001f041170dd12789b,729b92afbe4a350ee725a5001f041170dd12789b,23b8fc15c8653133b2ea664b8f894c74d8862a3c,src/slist_wc.c,CWE401
https://github.com/curl/curl/commit/2acaf3c8046ae2c340f628d1af5ecc9be105f875,2acaf3c8046ae2c340f628d1af5ecc9be105f875,9756d1da7637d1913b7ca2b589e4635f32ed3e00,src/tool_cfgable.c,CWE401
https://github.com/curl/curl/commit/60b19630b032d99270282e021216605718acc14d,60b19630b032d99270282e021216605718acc14d,de74e856e63b0c6fd1e36d96d6310672abf12c29,lib/curl_ntlm_wb.c,CWE401
https://github.com/curl/curl/commit/845b011614b8ad97dd67e0d9307e972b010f68f4,845b011614b8ad97dd67e0d9307e972b010f68f4,ce1bf87a04e3d5e42c2709ed106d62e80669c63b,lib/http.c,CWE401
https://github.com/curl/curl/commit/b6e3da5f081bfae655939dcf4e657eb31dfe2444,b6e3da5f081bfae655939dcf4e657eb31dfe2444,28cdc0d82c6159addc6d2a66449bc6bd2ef0bb71,lib/conncache.c,CWE401
https://github.com/curl/curl/commit/750d678c0e00583b4f15ee8065a4aa9f6953c46e,750d678c0e00583b4f15ee8065a4aa9f6953c46e,a6af3df660ce88ae52659151f876cf3ea6ddf53f,lib/conncache.c,CWE401
https://github.com/curl/curl/commit/4b02b84897c0038ee9d52891307ec10e5f50da01,4b02b84897c0038ee9d52891307ec10e5f50da01,145c4692ffb58ea4492a7912f636b3b834c84dd7,lib/http2.c,CWE401
https://github.com/curl/curl/commit/b9fd757d03c990cbd859ec93bfd943ef3503176a,b9fd757d03c990cbd859ec93bfd943ef3503176a,3a9419f65a2f7981110487d806c9eb5086f4ab37,lib/curl_sasl_gssapi.c,CWE401
https://github.com/curl/curl/commit/f6b168de4cb28337e63d68aaea255416d10f46b0,f6b168de4cb28337e63d68aaea255416d10f46b0,4113ad50e437d78e9818aa17f816c06c38f0a458,lib/ldap.c,CWE401
https://github.com/curl/curl/commit/4113ad50e437d78e9818aa17f816c06c38f0a458,4113ad50e437d78e9818aa17f816c06c38f0a458,c37dcf0edbc3d111b89de1d43b72a4bba7a37559,lib/ldap.c,CWE401
https://github.com/curl/curl/commit/724152795672089837ddda2ebde15d1113da6b1b,724152795672089837ddda2ebde15d1113da6b1b,825b0c79689c8c3857bb3e26b48bfd706fe8c1c2,lib/ldap.c,CWE401
https://github.com/curl/curl/commit/4967109ffc7380278099d48c3bf78a2468978d98,4967109ffc7380278099d48c3bf78a2468978d98,a68aa81320aca4d376fe2a43ee8c76a6eb6b8f01,lib/ldap.c,CWE401
https://github.com/curl/curl/commit/086ad79970f3cd0463558bfb69122f6acdc9d2da,086ad79970f3cd0463558bfb69122f6acdc9d2da,0e8158eabc48f0bdb2bb7241e45407cec92b8ad4,lib/ldap.c,CWE401
https://github.com/curl/curl/commit/dcad09e1254776a89ec412e9b04131733b434527,dcad09e1254776a89ec412e9b04131733b434527,338b64137093f366aaeec40f4058a2b493e6c8f1,lib/curl_sasl.c,CWE401
https://github.com/curl/curl/commit/783c7f97ba4d499e26c96e9726d2af912f612bec,783c7f97ba4d499e26c96e9726d2af912f612bec,f4af38120ac2b641ac84b5c801d61486313e3f2d,lib/http_digest.c,CWE401
https://github.com/curl/curl/commit/d1b56d00439ab26d7fc43e37ab18ae331ddc400d,d1b56d00439ab26d7fc43e37ab18ae331ddc400d,6352df87b16655638f2a9b47622f7683da671f26,lib/multi.c,CWE401
https://github.com/curl/curl/commit/330346d51c1a11a7607349e364c417fccfc42ef5,330346d51c1a11a7607349e364c417fccfc42ef5,8128db9ec19d6c15b5f1e239550a1c24a2f68022,lib/vtls/curl_schannel.c,CWE401
https://github.com/curl/curl/commit/b85c625d831de821d0e4ead3d01be2ffe955aa28,b85c625d831de821d0e4ead3d01be2ffe955aa28,0d357155cc8b5132e33ee6d20b0a83aff872e58b,lib/url.c,CWE401
https://github.com/curl/curl/commit/0d357155cc8b5132e33ee6d20b0a83aff872e58b,0d357155cc8b5132e33ee6d20b0a83aff872e58b,ea6c5f03a50433be3c2acaabec1790c317448a2e,lib/multi.c,CWE401
https://github.com/curl/curl/commit/ea6c5f03a50433be3c2acaabec1790c317448a2e,ea6c5f03a50433be3c2acaabec1790c317448a2e,a9beeeeeeac018157412e4510342554a48df54f4,lib/pop3.c,CWE401
https://github.com/curl/curl/commit/a9beeeeeeac018157412e4510342554a48df54f4,a9beeeeeeac018157412e4510342554a48df54f4,a8ec986981d6a218ce3abac27b9e0b0e76286863,lib/imap.c,CWE401
https://github.com/curl/curl/commit/1a073a20db78bb0d0250bda27def4f03ac2b6001,1a073a20db78bb0d0250bda27def4f03ac2b6001,63a0bd4270decef04e64fbe497b42f2c9e26c62b,lib/curl_sasl.c,CWE401
https://github.com/curl/curl/commit/23d52ca4a7be5e3c942dc001e95cff6ba905f1a1,23d52ca4a7be5e3c942dc001e95cff6ba905f1a1,437b9ba46fa01a5865ff5c9fde1177f1a7dab559,lib/curl_sasl_sspi.c,CWE401
https://github.com/curl/curl/commit/e9b4a96975e24ad75167e367d64f33daee887dcd,e9b4a96975e24ad75167e367d64f33daee887dcd,37f0e8a32cf9ad0a87f8c60cfa12b65e61be15a9,lib/curl_sasl_sspi.c,CWE401
https://github.com/curl/curl/commit/9c1cf966643117368119168465b9ac783b636164,9c1cf966643117368119168465b9ac783b636164,821d4a1e55bab3736e8b79032913083144d70b40,lib/http_negotiate_sspi.c,CWE401
https://github.com/curl/curl/commit/1cef8f0bc3de6374ffb2f573dc825c01bf7f9636,1cef8f0bc3de6374ffb2f573dc825c01bf7f9636,3ae2b6cd7ff6eda5c6856efb6b2cdf52b61e980c,lib/url.c,CWE401
https://github.com/curl/curl/commit/52cd5ac21cdfdc0a6c016de97fe70d3a50baa526,52cd5ac21cdfdc0a6c016de97fe70d3a50baa526,caa4db8a51e2b02e43ee85e63bc3fec232986699,lib/vtls/nss.c,CWE401
https://github.com/curl/curl/commit/1343756742463488c63453723b2bfe002e45c47f,1343756742463488c63453723b2bfe002e45c47f,ec9fa4f6b372e4e77fa741788e37a820bfa2ffc2,docs/examples/cacertinmem.c,CWE401
